time,water_temperature,salinity,turbidity,ph,oxygen,ammonia
341,2017-05-10T19:31:00Z,26.1,34.3,1.67,8.23,6.91,2.05
342,2017-05-10T19:53:00Z,26.8,34.6,2.19,8.18,6.94,2.57
343,2017-05-10T20:19:00Z,26.8,34.4,1.74,8.18,7.23,2.83
344,2017-05-11T17:21:00Z,24.6,34.2,2.44,8.06,6.07,3.16
345,2017-05-11T17:44:00Z,25.1,34.3,1.85,8.11,6.46,1.86
346,2017-05-11T18:05:00Z,24.9,33.9,2.22,8.1,6.47,2.6
347,2017-05-11T18:24:00Z,25.2,34.6,5.36,8.16,6.88,2.0
348,2017-05-11T18:42:00Z,25.3,34.3,5.85,8.2,7.21,1.56
349,2017-05-11T19:06:00Z,25.1,34.4,3.51,8.2,6.98,2.58
350,2017-05-30T17:40:00Z,25.7,33.9,1.07,8.09,6.92,4.31
351,2017-05-30T18:06:00Z,26.1,33.1,4.2,8.13,6.82,6.19
352,2017-05-30T18:23:00Z,26.0,34.5,2.8,8.09,6.83,3.39
353,2017-05-30T18:47:00Z,26.5,34.3,1.25,8.16,6.83,2.82
354,2017-05-30T19:04:00Z,26.4,33.9,5.07,8.16,6.87,5.3
355,2017-05-30T19:20:00Z,26.4,33.8,3.1,8.16,6.78,2.93
356,2017-05-31T18:12:00Z,26.4,34.0,3.94,8.07,6.21,4.6
357,2017-05-31T18:41:00Z,26.5,34.4,5.14,8.06,6.32,5.91
358,2017-05-31T19:02:00Z,26.8,33.7,13.23,8.05,6.01,5.73
359,2017-05-31T19:25:00Z,26.9,34.6,3.1,8.15,6.73,1.84
360,2017-05-31T19:48:00Z,26.9,34.8,2.59,8.12,6.8,7.24
361,2017-05-31T20:10:00Z,27.1,34.7,2.31,8.1,7.27,3.19
362,2017-06-01T17:20:00Z,25.0,34.5,1.87,8.0,5.8,2.81
363,2017-06-01T17:45:00Z,25.8,34.6,5.85,8.09,6.45,2.91
364,2017-06-01T18:05:00Z,26.0,34.7,4.07,8.06,5.87,3.37
365,2017-06-01T18:30:00Z,25.8,34.9,7.14,8.09,6.84,1.26
366,2017-06-01T18:50:00Z,25.9,34.8,4.42,8.15,7.01,1.72
367,2017-06-01T19:10:00Z,25.8,34.7,2.82,8.16,6.96,1.59
368,2017-06-20T17:41:00Z,26.2,33.6,1.94,8.1,6.9,3.03
369,2017-06-20T18:07:00Z,25.7,30.5,7.1,8.16,6.96,2.68
370,2017-06-20T18:28:00Z,26.3,34.4,5.17,8.12,6.7,3.85
371,2017-06-20T18:46:00Z,26.7,34.2,2.09,8.17,6.64,1.62
372,2017-06-20T19:04:00Z,27.0,34.0,6.09,8.16,6.75,3.01
373,2017-06-20T19:22:00Z,26.9,33.9,4.98,8.17,6.76,0.43
374,2017-06-21T18:15:00Z,26.9,33.4,4.88,8.08,6.47,2.52
375,2017-06-21T18:43:00Z,26.7,33.9,2.45,8.08,6.32,3.98
376,2017-06-21T19:03:00Z,27.3,34.5,2.24,8.1,6.85,5.22
377,2017-06-21T19:30:00Z,27.3,34.5,3.96,8.17,6.69,1.14
378,2017-06-21T19:50:00Z,27.4,34.5,1.8,8.2,6.86,1.15
379,2017-06-21T20:12:00Z,27.6,34.6,3.59,8.16,6.94,2.3
380,2017-06-22T17:20:00Z,26.1,34.6,1.43,8.4,5.82,2.01
381,2017-06-22T17:45:00Z,26.0,34.3,15.0,8.2,6.38,3.37
382,2017-06-22T18:10:00Z,25.7,33.9,5.01,8.01,6.2,3.99
383,2017-06-22T18:30:00Z,26.4,34.6,4.13,8.12,6.54,1.11
384,2017-06-22T18:50:00Z,26.1,34.6,2.93,8.16,6.88,1.33
385,2017-06-22T19:10:00Z,26.1,34.7,3.83,8.13,6.75,1.45
386,2017-06-23T17:25:00Z,25.5,33.3,0.93,8.08,5.8,5.38
387,2017-06-23T18:05:00Z,26.0,32.3,2.18,8.18,6.56,1.45
388,2017-06-23T18:40:00Z,26.4,33.8,1.4,8.13,6.44,3.5
389,2017-06-23T19:14:00Z,26.7,34.2,0.43,8.2,6.72,1.9
390,2017-06-23T19:50:00Z,26.3,31.7,1.22,8.08,6.5,5.44
391,2017-06-23T20:20:00Z,26.7,33.1,8.26,8.1,6.59,3.73
392,2017-07-11T17:55:00Z,26.6,32.8,0.83,8.08,6.6,7.87
393,2017-07-11T18:21:00Z,26.6,32.1,1.15,8.14,6.18,6.35
394,2017-07-11T18:43:00Z,26.6,34.1,1.99,8.07,5.82,5.59
395,2017-07-11T19:05:00Z,27.4,33.4,0.34,8.16,6.23,2.81
396,2017-07-11T19:25:00Z,27.3,33.0,0.92,8.17,6.56,3.22
397,2017-07-11T19:44:00Z,27.3,34.1,0.67,8.18,6.33,0.86
398,2017-07-12T18:15:00Z,27.1,34.5,2.14,8.06,5.66,1.62
399,2017-07-12T18:35:00Z,27.1,34.1,4.57,8.06,5.47,3.23
400,2017-07-12T18:55:00Z,28.2,33.7,6.11,8.04,5.26,5.08
401,2017-07-12T19:20:00Z,27.6,34.3,1.14,8.16,6.5,2.16
402,2017-07-12T19:40:00Z,27.8,34.5,2.12,8.11,6.53,2.08
403,2017-07-12T20:00:00Z,27.8,34.4,1.65,8.07,6.24,2.78
404,2017-07-13T17:18:00Z,26.6,34.6,1.5,8.0,5.22,2.56
405,2017-07-13T17:39:00Z,26.9,34.5,2.53,8.08,6.13,3.19
406,2017-07-13T17:55:00Z,26.9,34.4,3.77,8.04,5.77,1.92
407,2017-07-13T18:14:00Z,27.1,34.4,2.38,8.09,6.19,1.25
408,2017-07-13T18:31:00Z,27.3,34.5,5.88,8.12,6.91,1.85
409,2017-07-13T18:48:00Z,26.7,34.2,2.26,8.13,6.63,1.55
410,2017-07-14T18:00:00Z,26.4,33.8,0.63,8.13,6.4,3.36
411,2017-07-14T18:41:00Z,26.5,34.3,1.54,8.15,6.74,3.15
412,2017-07-14T19:10:00Z,26.4,34.6,0.89,8.16,6.73,1.24
413,2017-07-14T19:32:00Z,27.4,31.4,0.6,8.08,6.51,5.23
414,2017-07-14T19:59:00Z,27.3,34.3,1.7,8.09,5.85,3.14
415,2017-07-14T20:25:00Z,27.7,33.9,1.83,8.05,5.31,13.06
416,2017-08-01T18:00:00Z,26.9,32.9,0.74,8.09,6.75,5.73
417,2017-08-01T18:28:00Z,26.9,32.6,2.34,8.16,6.54,3.66
418,2017-08-01T18:52:00Z,26.9,34.1,3.17,8.07,5.88,3.62
419,2017-08-01T19:14:00Z,27.5,34.0,0.35,8.15,6.41,2.59
420,2017-08-01T19:36:00Z,27.6,33.9,4.7,8.18,6.67,3.69
421,2017-08-01T19:58:00Z,27.6,34.2,0.56,8.18,6.63,3.31
422,2017-08-02T18:17:00Z,27.5,34.3,1.24,8.03,6.09,4.66
423,2017-08-02T18:40:00Z,27.4,34.3,6.2,8.06,6.28,1.94
424,2017-08-02T19:02:00Z,27.8,33.9,6.45,8.06,5.99,4.64
425,2017-08-02T19:26:00Z,28.0,34.3,1.29,8.18,6.7,1.17
426,2017-08-02T19:47:00Z,28.4,34.4,1.76,8.14,6.75,2.14
427,2017-08-02T20:10:00Z,28.3,34.6,1.34,8.03,6.65,7.04
428,2017-08-03T17:07:00Z,27.0,34.8,2.29,7.94,5.22,7.34
429,2017-08-03T17:38:00Z,27.8,34.4,6.29,8.04,6.22,1.76
430,2017-08-03T17:58:00Z,27.8,34.4,3.56,8.01,5.56,2.44
431,2017-08-03T18:18:00Z,28.1,34.5,6.97,8.09,6.4,1.23
432,2017-08-03T18:40:00Z,28.0,34.7,7.58,8.12,6.79,1.82
433,2017-08-03T18:57:00Z,28.1,34.2,2.05,8.1,6.47,1.47
434,2017-08-04T18:05:00Z,26.7,33.5,1.25,8.09,5.68,6.93
435,2017-08-04T18:49:00Z,27.3,34.3,2.89,8.17,6.7,1.86
436,2017-08-04T19:22:00Z,27.2,34.4,0.66,8.16,6.75,1.85
437,2017-08-04T19:50:00Z,27.8,33.4,1.03,8.09,6.49,5.05
438,2017-08-04T20:25:00Z,27.7,34.0,4.6,8.12,6.33,2.11
439,2017-08-04T20:48:00Z,28.2,34.1,7.57,8.15,7.08,3.65
440,2017-08-22T17:55:00Z,26.4,33.6,1.52,8.04,6.61,5.9
441,2017-08-22T18:21:00Z,26.6,33.6,1.07,8.11,6.2,5.76
442,2017-08-22T18:43:00Z,26.5,31.1,2.93,8.11,6.42,10.88
443,2017-08-22T19:03:00Z,27.0,34.5,0.41,8.17,6.57,3.75
444,2017-08-22T19:22:00Z,27.0,33.1,5.89,8.18,6.92,9.27
445,2017-08-22T19:46:00Z,27.1,34.0,1.57,8.17,6.63,2.48
446,2017-08-23T18:17:00Z,27.1,34.9,2.15,8.05,6.37,1.53
447,2017-08-23T18:47:00Z,27.2,34.3,7.56,8.08,6.43,3.95
448,2017-08-23T19:10:00Z,27.6,34.2,3.74,8.07,6.37,2.99
449,2017-08-23T19:38:00Z,27.4,34.5,5.13,8.17,6.64,1.61
450,2017-08-23T20:01:00Z,28.1,35.1,3.78,8.17,6.63,1.22
451,2017-08-23T20:25:00Z,27.8,35.0,1.62,8.09,7.06,2.21
452,2017-08-24T17:11:00Z,25.3,35.2,12.23,8.03,5.95,1.82
453,2017-08-24T17:50:00Z,25.8,35.3,3.53,8.07,6.49,2.57
454,2017-08-24T18:11:00Z,25.9,35.2,4.13,8.04,6.05,2.34
455,2017-08-24T18:33:00Z,25.2,35.3,7.12,8.11,6.33,1.98
456,2017-08-24T18:55:00Z,25.8,35.2,8.85,8.13,6.78,1.77
457,2017-08-24T19:15:00Z,26.1,35.0,1.59,8.11,6.58,1.65
458,2017-08-25T17:53:00Z,25.6,34.6,1.29,8.12,6.31,3.43
459,2017-08-25T18:34:00Z,26.3,34.9,1.18,8.12,6.6,2.14
460,2017-08-25T19:15:00Z,26.5,35.2,1.26,8.17,6.72,1.52
461,2017-08-25T19:38:00Z,27.0,33.6,1.28,8.09,6.56,4.96
462,2017-08-25T20:10:00Z,26.9,34.9,3.29,8.09,6.09,1.81
463,2017-08-25T20:30:00Z,26.8,34.5,6.98,8.07,6.29,4.22
464,2017-09-12T17:56:00Z,27.1,34.4,1.2,8.08,6.31,8.81
465,2017-09-12T18:22:00Z,27.5,34.3,6.88,8.13,6.32,5.3
466,2017-09-12T18:42:00Z,27.4,34.5,6.49,8.08,6.07,5.84
467,2017-09-12T19:02:00Z,28.1,34.5,0.53,8.15,6.38,4.18
468,2017-09-12T19:22:00Z,28.0,34.7,1.7,8.18,6.6,6.57
469,2017-09-12T19:38:00Z,28.0,34.6,1.25,8.17,6.51,3.25
470,2017-09-13T18:11:00Z,28.0,34.9,4.2,8.08,6.38,2.6
471,2017-09-13T18:43:00Z,27.9,34.5,8.29,8.11,6.36,2.66
472,2017-09-13T19:15:00Z,28.0,34.9,2.43,8.11,6.4,4.01
473,2017-09-13T19:33:00Z,28.3,34.9,1.15,8.04,6.15,5.32
474,2017-09-13T20:14:00Z,27.7,33.8,19.2,8.08,6.51,4.99
475,2017-09-14T17:15:00Z,27.6,34.7,1.3,7.97,5.16,5.22
476,2017-09-14T17:37:00Z,28.5,34.7,4.6,8.02,6.13,3.57
477,2017-09-14T17:52:00Z,28.5,34.8,3.94,7.98,5.63,3.82
478,2017-09-14T18:07:00Z,28.3,34.9,8.39,8.08,6.35,3.29
479,2017-09-14T18:25:00Z,28.4,35.0,4.9,8.09,6.61,3.3
480,2017-09-14T18:40:00Z,28.5,34.3,2.7,8.07,6.58,2.63
481,2017-09-15T18:00:00Z,26.9,34.1,6.46,8.07,5.5,5.77
482,2017-09-15T18:45:00Z,27.5,34.7,0.96,8.16,6.61,2.39
483,2017-09-15T19:20:00Z,27.6,34.8,0.5,8.17,6.69,5.73
484,2017-09-15T19:55:00Z,28.5,34.4,1.49,8.15,6.73,6.68
485,2017-09-15T20:27:00Z,28.4,34.5,6.68,8.14,6.66,9.72
486,2017-09-15T20:57:00Z,28.3,34.4,10.18,8.13,6.97,3.96
487,2017-10-03T18:14:00Z,27.0,33.7,2.44,8.14,6.59,7.1
488,2017-10-03T18:40:00Z,26.8,32.4,4.13,8.15,6.29,7.55
489,2017-10-03T18:58:00Z,27.1,34.2,3.22,8.11,6.41,2.59
490,2017-10-03T19:16:00Z,27.9,34.0,0.65,8.19,6.49,2.83
491,2017-10-03T19:36:00Z,28.0,33.3,6.08,8.19,6.59,12.57
492,2017-10-03T19:52:00Z,27.6,33.4,0.5,8.2,6.52,3.49
493,2017-10-04T18:20:00Z,27.6,34.0,10.33,8.04,5.54,2.88
494,2017-10-04T18:40:00Z,27.8,33.8,4.09,8.03,5.64,11.59
495,2017-10-04T19:00:00Z,29.3,33.7,4.13,8.05,5.67,4.53
496,2017-10-04T19:25:00Z,28.1,34.5,2.44,8.18,6.46,5.88
497,2017-10-04T19:42:00Z,28.4,34.6,1.67,8.14,6.52,2.92
498,2017-10-04T20:10:00Z,27.9,34.6,1.23,8.15,6.81,7.73
499,2017-10-05T17:10:00Z,26.0,34.7,2.74,8.1,5.8,3.65
500,2017-10-05T17:35:00Z,26.0,34.6,6.84,8.07,6.19,2.71
501,2017-10-05T17:52:00Z,25.7,34.5,7.86,8.02,5.99,2.18
502,2017-10-05T18:13:00Z,25.7,34.6,10.4,8.12,6.61,2.45
503,2017-10-05T18:25:00Z,25.9,34.6,7.9,8.15,6.85,3.09
504,2017-10-05T18:38:00Z,26.3,34.2,3.42,8.13,6.71,3.5
505,2017-10-06T17:56:00Z,25.3,33.7,38.53,8.1,6.32,5.47
506,2017-10-06T18:40:00Z,26.4,34.1,2.24,8.16,6.64,4.6
507,2017-10-06T19:15:00Z,27.0,34.6,0.64,8.19,6.6,3.06
508,2017-10-06T19:35:00Z,26.9,33.4,3.03,8.16,6.81,5.29
509,2017-10-06T19:55:00Z,26.4,33.7,13.47,8.11,6.62,3.69
510,2017-10-06T20:15:00Z,27.9,34.7,4.34,8.33,7.24,3.04
511,2017-10-24T18:24:00Z,26.3,33.5,16.73,8.1,6.31,8.31
512,2017-10-24T18:50:00Z,26.5,33.3,15.13,8.15,6.34,10.59
513,2017-10-24T19:13:00Z,26.7,33.2,5.46,8.16,6.6,12.39
514,2017-10-24T19:35:00Z,27.0,33.6,1.75,8.18,6.57,2.51
515,2017-10-24T19:57:00Z,26.9,33.2,9.89,8.17,6.68,27.77
516,2017-10-24T20:20:00Z,26.9,33.1,6.59,8.19,6.67,12.76
517,2017-10-25T18:22:00Z,26.7,34.7,7.29,8.06,6.58,8.87
518,2017-10-25T18:47:00Z,26.7,34.1,19.23,8.07,6.5,4.7
519,2017-10-25T19:10:00Z,26.8,34.2,15.37,8.07,6.39,5.67
520,2017-10-25T19:35:00Z,27.2,34.7,13.47,8.14,6.65,8.82
521,2017-10-25T19:55:00Z,27.9,34.4,11.37,8.09,6.6,6.68
522,2017-10-25T20:15:00Z,27.1,34.6,1.64,8.1,6.59,6.8
523,2017-10-26T17:01:00Z,26.0,34.7,6.3,7.96,5.78,5.33
524,2017-10-26T17:31:00Z,26.7,34.5,4.75,8.01,6.25,5.6
525,2017-10-26T17:51:00Z,26.8,34.5,5.25,7.96,5.45,9.19
526,2017-10-26T18:14:00Z,26.8,34.8,10.43,8.06,6.37,4.34
527,2017-10-26T18:40:00Z,26.9,34.7,21.03,8.05,6.47,6.35
528,2017-10-26T19:05:00Z,27.0,34.8,4.98,8.07,6.67,4.81
529,2017-10-27T18:05:00Z,25.4,33.0,159.33,8.11,6.58,5.94
530,2017-10-27T18:45:00Z,26.4,34.8,3.48,8.17,6.83,5.21
531,2017-10-27T19:20:00Z,27.0,35.0,1.28,8.18,6.79,5.39
532,2017-10-27T19:53:00Z,26.7,34.8,2.63,8.21,6.99,7.41
533,2017-10-27T20:23:00Z,25.9,34.3,26.57,8.13,6.84,6.73
534,2017-10-27T20:46:00Z,27.4,35.0,11.37,8.23,6.83,16.17
535,2017-11-07T18:20:00Z,26.1,33.7,8.2,8.19,5.47,6.68
536,2017-11-07T19:05:00Z,26.8,34.7,5.17,8.22,5.97,5.24
537,2017-11-07T19:27:00Z,27.0,34.8,8.47,8.22,6.26,4.63
538,2017-11-07T19:55:00Z,26.9,34.3,1.12,8.24,6.24,31.1
539,2017-11-07T20:23:00Z,27.7,35.0,1.0,8.27,6.44,4.7
540,2017-11-07T20:50:00Z,28.0,35.6,1.25,8.26,6.36,7.54
541,2017-11-08T18:30:00Z,26.7,35.2,1.44,8.26,6.45,6.98
542,2017-11-08T18:52:00Z,26.9,35.4,0.62,8.28,6.43,1.9
543,2017-11-08T19:27:00Z,26.8,35.5,1.15,8.19,6.07,4.61
544,2017-11-08T19:57:00Z,26.7,35.4,0.72,8.26,6.55,1.14
545,2017-11-14T18:16:00Z,26.0,34.9,1.14,8.16,6.71,5.81
546,2017-11-14T18:45:00Z,25.9,32.2,9.05,8.17,6.77,6.65
547,2017-11-14T19:10:00Z,26.1,34.8,2.79,8.18,6.73,22.11
548,2017-11-14T19:29:00Z,26.5,34.5,2.64,8.17,6.61,8.98
549,2017-11-14T19:49:00Z,27.1,34.1,3.69,8.18,6.44,6.03
550,2017-11-14T20:04:00Z,27.2,34.5,1.21,8.2,6.5,4.38
551,2017-11-15T18:10:00Z,25.9,35.2,4.63,8.11,6.46,3.52
552,2017-11-15T18:35:00Z,26.0,34.5,3.55,8.11,6.37,7.51
553,2017-11-15T18:55:00Z,26.2,34.6,2.49,8.11,6.3,5.18
554,2017-11-15T19:15:00Z,26.7,34.7,1.43,8.19,6.71,4.79
555,2017-11-15T19:40:00Z,26.5,35.0,2.15,8.15,6.74,4.51
556,2017-11-15T20:05:00Z,25.5,35.0,1.4,8.09,6.62,8.18
557,2017-11-16T17:11:00Z,23.8,34.8,3.49,8.1,5.99,3.93
558,2017-11-16T17:35:00Z,23.8,35.1,2.22,8.12,6.33,5.06
559,2017-11-16T17:50:00Z,24.0,35.0,2.61,8.07,5.83,8.5
560,2017-11-16T18:10:00Z,23.5,35.0,5.64,8.15,6.73,5.54
561,2017-11-16T18:27:00Z,24.2,34.9,5.66,8.17,7.03,4.28
562,2017-11-16T18:45:00Z,25.0,34.7,1.64,8.14,6.75,4.3
563,2017-11-17T17:50:00Z,24.3,30.6,21.17,8.15,6.39,15.58
564,2017-11-17T18:40:00Z,25.7,34.4,1.58,8.15,6.71,3.88
565,2017-11-17T19:15:00Z,26.0,35.0,0.66,8.19,6.66,3.42
566,2017-11-17T19:50:00Z,26.3,34.1,2.57,8.16,6.86,4.98
567,2017-11-17T20:15:00Z,25.3,34.0,17.07,8.16,6.81,4.23
568,2017-11-17T20:38:00Z,26.4,35.0,7.0,8.28,7.09,4.22
569,2017-11-21T18:05:00Z,23.6,33.6,11.23,8.13,5.97,4.43
570,2017-11-21T18:34:00Z,24.4,34.9,3.46,8.24,6.27,2.72
571,2017-11-21T19:00:00Z,23.7,34.8,3.48,8.2,6.56,6.49
572,2017-11-21T19:20:00Z,25.3,34.2,0.96,8.17,6.41,14.18
573,2017-11-21T19:34:00Z,25.7,35.6,0.72,8.22,6.58,1.65
574,2017-11-21T20:04:00Z,25.7,36.1,0.5,8.21,6.5,11.25
575,2017-11-22T18:05:00Z,25.5,36.1,0.56,8.24,6.47,4.8
576,2017-11-22T18:40:00Z,25.4,36.2,0.51,8.24,6.58,2.23
577,2017-11-22T19:10:00Z,25.6,36.1,2.0,8.25,6.78,2.96
578,2017-11-22T19:30:00Z,26.1,35.9,0.44,8.25,6.59,1.9
579,2017-11-22T20:15:00Z,25.7,36.1,0.66,8.28,7.17,5.3
580,2017-11-22T20:40:00Z,25.5,35.6,0.92,8.27,6.85,4.25
581,2017-12-05T18:05:00Z,23.2,33.2,7.8,8.13,6.48,8.22
582,2017-12-05T18:06:00Z,24.2,35.2,1.09,8.17,6.89,6.96
583,2017-12-05T18:31:00Z,23.5,34.5,31.83,8.17,6.96,5.24
584,2017-12-05T18:40:00Z,23.7,33.7,5.76,8.15,6.33,7.35
585,2017-12-05T18:52:00Z,23.5,34.0,10.11,8.17,7.01,4.51
586,2017-12-05T19:00:00Z,23.2,34.5,6.35,8.16,6.46,9.42
587,2017-12-05T19:13:00Z,24.5,34.5,6.57,8.18,6.82,7.23
588,2017-12-05T19:20:00Z,24.2,33.3,2.02,8.13,6.33,46.67
589,2017-12-05T19:33:00Z,25.5,34.4,2.17,8.2,6.84,5.36
590,2017-12-05T19:40:00Z,24.3,35.2,2.06,8.19,,2.98
591,2017-12-05T19:51:00Z,25.1,33.8,1.57,8.23,6.83,7.0
592,2017-12-05T20:00:00Z,24.7,35.6,0.58,8.19,6.67,3.17
593,2017-12-06T18:05:00Z,23.9,35.4,0.53,8.18,6.62,4.18
594,2017-12-06T18:15:00Z,24.5,35.0,3.56,8.17,6.72,5.27
595,2017-12-06T18:30:00Z,24.2,35.6,0.68,8.2,6.6,1.62
596,2017-12-06T18:35:00Z,23.8,34.6,12.27,8.15,6.67,6.81
597,2017-12-06T18:55:00Z,23.6,34.3,16.27,8.13,6.59,18.76
598,2017-12-06T19:05:00Z,24.2,35.5,1.22,8.12,6.88,7.24
599,2017-12-06T19:20:00Z,24.6,34.6,2.05,8.21,6.98,5.47
600,2017-12-06T19:35:00Z,24.8,35.8,0.72,8.2,6.73,3.47
601,2017-12-06T19:45:00Z,24.7,34.9,1.8,8.19,6.95,6.27
602,2017-12-06T20:08:00Z,24.6,34.8,1.38,8.16,6.96,9.55
603,2017-12-07T17:08:00Z,23.3,34.8,6.66,8.09,6.27,5.51
604,2017-12-07T17:30:00Z,23.7,34.9,3.57,8.13,6.38,4.86
605,2017-12-07T17:47:00Z,24.2,35.0,3.32,8.11,6.07,7.13
606,2017-12-07T18:04:00Z,24.6,34.9,5.78,8.14,6.55,2.99
607,2017-12-07T18:20:00Z,24.6,35.0,4.37,8.18,6.67,3.57
608,2017-12-07T18:33:00Z,24.3,34.8,2.04,8.18,6.8,3.85
609,2017-12-08T17:50:00Z,23.2,34.5,25.87,8.14,6.78,5.13
610,2017-12-08T18:40:00Z,24.7,35.1,1.55,8.18,6.95,3.0
611,2017-12-08T19:15:00Z,25.1,35.1,0.64,8.18,6.91,3.0
612,2017-12-08T19:45:00Z,25.4,35.1,1.41,8.19,7.03,4.43
613,2017-12-08T20:10:00Z,24.7,34.6,15.33,8.19,6.99,4.34
614,2017-12-08T20:35:00Z,25.5,34.8,21.17,8.22,6.96,5.27
615,2017-12-19T18:13:00Z,24.5,34.4,20.2,8.08,6.47,3.46
616,2017-12-19T18:21:00Z,24.8,35.2,1.17,8.16,6.72,3.04
617,2017-12-19T18:35:00Z,25.1,34.0,7.32,8.12,6.04,3.11
618,2017-12-19T18:50:00Z,25.0,34.4,5.28,8.14,6.44,6.2
619,2017-12-19T18:55:00Z,24.8,34.0,23.4,8.16,6.74,1.72
620,2017-12-19T19:05:00Z,25.2,32.3,3.72,8.12,6.22,45.73
621,2017-12-19T19:21:00Z,24.9,34.9,25.53,8.18,6.68,1.93
622,2017-12-19T19:29:00Z,25.2,34.9,1.43,8.2,6.64,0.28
623,2017-12-19T19:45:00Z,25.4,35.1,0.75,8.18,6.58,1.93
624,2017-12-19T19:46:00Z,25.1,34.8,5.01,8.18,6.46,1.25
625,2017-12-19T20:10:00Z,25.2,34.2,2.04,8.2,6.64,4.05
626,2017-12-19T20:30:00Z,24.9,33.1,1.21,8.21,6.74,0.98
627,2017-12-20T18:05:00Z,24.5,35.4,1.24,8.31,6.71,1.95
628,2017-12-20T18:20:00Z,24.0,35.4,5.39,8.15,6.68,0.94
629,2017-12-20T18:30:00Z,24.4,35.3,0.94,8.3,6.75,1.0
630,2017-12-20T18:41:00Z,24.1,34.9,6.94,8.14,6.59,2.85
631,2017-12-20T18:55:00Z,24.5,35.3,1.84,8.28,6.74,2.26
632,2017-12-20T19:05:00Z,23.9,34.5,10.06,8.13,6.61,3.45
633,2017-12-20T19:17:00Z,24.7,35.4,0.56,8.31,6.68,0.28
634,2017-12-20T19:35:00Z,24.4,34.9,5.34,8.17,6.85,1.4
635,2017-12-20T19:36:00Z,24.4,35.2,0.78,8.17,6.37,4.06
636,2017-12-20T19:55:00Z,24.6,35.0,4.83,8.13,6.77,1.44
637,2017-12-20T19:56:00Z,24.4,34.3,0.93,8.16,6.56,3.48
638,2017-12-20T20:15:00Z,24.6,35.0,2.64,8.08,6.35,3.41
639,2017-12-21T18:21:00Z,23.5,34.7,9.96,8.03,6.46,1.86
640,2017-12-21T18:45:00Z,24.1,34.8,2.41,8.02,5.91,2.36
641,2017-12-21T19:04:00Z,24.2,34.6,4.34,8.0,5.87,2.74
642,2017-12-21T19:24:00Z,24.2,34.6,3.58,8.11,6.63,1.87
643,2017-12-21T19:43:00Z,24.7,34.6,49.83,8.09,6.63,1.65
644,2017-12-21T19:58:00Z,25.0,35.1,13.2,8.11,6.24,4.42
645,2017-12-22T17:59:00Z,22.6,28.5,20.83,8.17,7.04,5.41
646,2017-12-22T18:42:00Z,23.4,33.9,7.39,8.17,6.98,4.73
647,2017-12-22T19:17:00Z,24.0,35.1,4.31,8.19,6.93,2.58
648,2017-12-22T19:50:00Z,24.5,34.7,3.38,8.18,6.95,3.4
649,2017-12-22T20:18:00Z,23.4,33.9,36.17,8.14,6.93,6.61
650,2017-12-22T20:43:00Z,24.3,33.7,16.7,8.19,7.18,22.51
651,2018-01-09T18:07:00Z,22.4,33.4,21.1,8.12,6.71,5.82
652,2018-01-09T18:15:00Z,23.6,34.0,0.55,8.1,6.95,11.95
653,2018-01-09T18:35:00Z,23.2,33.8,8.37,8.12,6.61,4.55
654,2018-01-09T18:47:00Z,24.1,33.9,2.45,8.16,6.8,6.95
655,2018-01-09T18:50:00Z,23.8,34.9,20.23,8.15,6.71,5.08
656,2018-01-09T19:09:00Z,23.7,34.5,12.4,8.15,6.97,3.05
657,2018-01-09T19:20:00Z,24.5,31.4,4.35,8.12,6.57,12.62
658,2018-01-09T19:26:00Z,24.8,34.2,1.42,8.17,6.64,3.44
659,2018-01-09T19:35:00Z,25.2,35.1,1.94,8.18,,2.29
660,2018-01-09T19:46:00Z,25.0,34.4,7.65,8.18,6.74,5.91
661,2018-01-09T19:51:00Z,25.0,35.1,0.96,8.18,6.7,3.89
662,2018-01-09T20:03:00Z,24.9,33.5,2.02,8.2,6.99,3.85
663,2018-01-10T17:59:00Z,23.8,34.5,1.95,8.17,6.63,4.25
664,2018-01-10T18:25:00Z,23.9,34.8,1.65,8.16,6.87,3.63
665,2018-01-10T18:27:00Z,23.9,34.7,1.58,8.07,5.85,2.63
666,2018-01-10T18:45:00Z,24.0,34.1,2.64,8.07,6.1,2.24
667,2018-01-10T18:52:00Z,24.3,34.9,2.23,8.13,6.81,5.82
668,2018-01-10T19:07:00Z,24.0,34.2,2.47,8.06,6.03,2.61
669,2018-01-10T19:15:00Z,24.6,35.3,0.45,8.2,6.72,2.34
670,2018-01-10T19:33:00Z,24.3,34.2,1.32,8.14,7.03,2.39
671,2018-01-10T19:45:00Z,24.7,35.1,0.84,8.1,7.11,5.26
672,2018-01-10T19:52:00Z,25.0,34.5,1.08,8.15,7.11,6.7
673,2018-01-10T20:10:00Z,24.5,35.2,0.65,8.1,6.67,5.11
674,2018-01-10T20:19:00Z,24.5,34.5,2.68,8.13,7.38,5.0
675,2018-01-11T17:14:00Z,23.1,34.3,2.56,8.06,5.88,3.93
676,2018-01-11T17:34:00Z,24.1,34.6,0.94,8.1,6.47,4.4
677,2018-01-11T17:46:00Z,23.9,34.4,1.14,8.09,6.29,3.47
678,2018-01-11T18:00:00Z,24.2,34.6,2.12,8.14,6.65,2.83
679,2018-01-11T18:12:00Z,24.2,34.8,4.35,8.14,6.85,2.87
680,2018-01-11T18:30:00Z,24.4,34.6,1.63,8.13,6.82,3.25
